"","beta1.1","beta1.2","beta1.3","beta1.4","beta2.1","beta2.2","beta2.3","beta2.4","beta3","v0.01","v0.02","v0.03","v0.04","v0.05","v0.06","v0.07","v0.08","v0.09","v0.1","v0.11","v0.12","v0.13","v0.14","v0.15","v0.16","v0.17","v0.18","v0.19","v0.2","v1.01","v1.02","v1.03","v1.04","v1.05","v1.06","v1.07","v1.08","v1.09","v1.1","v1.11","v1.12","v1.13","v1.14","v1.15","v1.16","v1.17","v1.18","v1.19","v1.2","v1.21","v1.22","v1.23","v1.24","v1.25","v1.26","v1.27","v1.28","v1.29","v1.3","v1.31","v1.32","v1.33","v1.34","v1.35","v1.36","v1.37","v1.38","v1.39","v1.4","v1.41","v1.42","v1.43","v1.44","v1.45","v1.46","v1.47","v1.48","v1.49","v1.5","v1.51","v1.52","v1.53","v1.54","v1.55","v1.56","v1.57","v1.58","v1.59","v1.6","v1.61","v1.62","v1.63","v1.64","v1.65","v1.66","v1.67","v1.68","v1.69","v1.7","v1.71","v1.72","v1.73","v1.74","v1.75","v1.76","v1.77","v1.78","v1.79","v1.8","session_ID","trial_ID"
1,0.0960201616407925,-0.208555513128051,-0.694369084382888,-0.262132550152079,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960201616407925,-0.208555513128051,-0.694369084382888,-0.262132550152079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34
1,-0.401357236498127,1.11262491052557,0.217624353244999,-0.36889825483024,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.401357236498127,1.11262491052557,0.217624353244999,-0.36889825483024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35
1,-0.420613773608643,-0.211908449058124,-0.448651894625087,-0.519298715533007,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420613773608643,-0.211908449058124,-0.448651894625087,-0.519298715533007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36
1,0.148752193607427,-0.529522740029842,-0.433723097606568,-0.140002454793463,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148752193607427,-0.529522740029842,-0.433723097606568,-0.140002454793463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37
1,-0.0633429714533452,-0.877684152083492,-0.155568450905098,0.353373239626489,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0633429714533452,-0.877684152083492,-0.155568450905098,0.353373239626489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38
1,0.807370102888107,0.132579728264144,0.792030658636458,-0.121915815077149,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807370102888107,0.132579728264144,0.792030658636458,-0.121915815077149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,39
1,-0.000894364709564499,0.147527539550787,-0.0164795665117769,-0.165069307188648,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000894364709564499,0.147527539550787,-0.0164795665117769,-0.165069307188648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40
1,0.0311321511291914,-0.167178926408021,-0.911680411784381,0.228912923873811,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311321511291914,-0.167178926408021,-0.911680411784381,0.228912923873811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41
1,-0.435938091357657,1.50150543005279,0.225108376577261,0.849442534828696,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.435938091357657,1.50150543005279,0.225108376577261,0.849442534828696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42
1,-0.229912445894483,0.377789095662846,-0.479597854780183,-0.690399637486774,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229912445894483,0.377789095662846,-0.479597854780183,-0.690399637486774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43
1,0.385173872370681,0.675285360793317,0.555437246451219,0.54328134857504,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385173872370681,0.675285360793317,0.555437246451219,0.54328134857504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44
1,-0.0538841187040622,0.00651449207486585,0.476590456790604,-0.892479061832423,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538841187040622,0.00651449207486585,0.476590456790604,-0.892479061832423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,45
1,0.214586921171596,1.18920784632397,-0.0151615084631117,-0.452293364516292,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214586921171596,1.18920784632397,-0.0151615084631117,-0.452293364516292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46
1,0.377226750922108,0.284427869293369,-0.22617752937671,-0.28683200742922,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377226750922108,0.284427869293369,-0.22617752937671,-0.28683200742922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47
1,-0.586828999155849,0.547727277975545,0.672628381801647,-0.312944745346879,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.586828999155849,0.547727277975545,0.672628381801647,-0.312944745346879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48
1,0.0813339658915144,0.57167724710119,-0.548771090262025,-0.22003670533466,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813339658915144,0.57167724710119,-0.548771090262025,-0.22003670533466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,49
1,-0.0793161536747434,-0.472860108311008,-0.376552610314607,-0.282024521081631,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793161536747434,-0.472860108311008,-0.376552610314607,-0.282024521081631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50
1,-0.224074443666367,-0.336061676731455,0.252266542695731,-0.877895004319081,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224074443666367,-0.336061676731455,0.252266542695731,-0.877895004319081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,51
1,0.287021740590827,-0.377561577284179,-0.478208979781779,0.678199762484195,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287021740590827,-0.377561577284179,-0.478208979781779,0.678199762484195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52
1,-0.396142670619653,0.443716391111205,-0.261483517435279,0.682462570249684,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396142670619653,0.443716391111205,-0.261483517435279,0.682462570249684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53
1,0.326178345867387,-0.679160442143631,1.56777366640866,1.13001043984159,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326178345867387,-0.679160442143631,1.56777366640866,1.13001043984159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,54
1,0.156782116418055,0.164070304024191,-0.792235196142002,-0.49156597625306,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156782116418055,0.164070304024191,-0.792235196142002,-0.49156597625306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55
1,0.670343584998765,0.082022106172987,-0.317726067956901,0.19559705443068,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670343584998765,0.082022106172987,-0.317726067956901,0.19559705443068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56
1,-0.261795369162478,-0.180611645128675,0.539921473926697,-0.0886016999876146,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261795369162478,-0.180611645128675,0.539921473926697,-0.0886016999876146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58
1,-0.257832689209867,0.102728032839803,0.112808721273386,-0.748247964370293,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257832689209867,0.102728032839803,0.112808721273386,-0.748247964370293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59
1,-0.141895164239214,0.133403028092052,0.990262171251537,0.427438269757015,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141895164239214,0.133403028092052,0.990262171251537,0.427438269757015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60
1,-0.133606130427776,-0.487755472809883,0.477483909393575,-0.973794683988877,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133606130427776,-0.487755472809883,0.477483909393575,-0.973794683988877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,61
1,0.198415565117505,-0.327986411816935,-0.772319164935656,-0.901569518561546,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198415565117505,-0.327986411816935,-0.772319164935656,-0.901569518561546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62
1,-0.039375367611722,-0.551704692138571,-0.031266630737178,1.07936464027647,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039375367611722,-0.551704692138571,-0.031266630737178,1.07936464027647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,63
1,-0.11474375796318,-0.823491379815289,-0.135948948585253,-0.246956611735078,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11474375796318,-0.823491379815289,-0.135948948585253,-0.246956611735078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64
1,0.16617018616378,-1.05029782103658,0.160618442265803,2.01520910506145,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16617018616378,-1.05029782103658,0.160618442265803,2.01520910506145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65
1,1.16383153117724,1.33567333203241,-0.327354826501037,-0.507758790929385,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16383153117724,1.33567333203241,-0.327354826501037,-0.507758790929385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66
1,-0.504324803137374,-0.217303928734078,0.396488250070643,-0.842465094433361,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.504324803137374,-0.217303928734078,0.396488250070643,-0.842465094433361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67
1,0.554385144362394,0.508837586583555,-0.339518233273138,-0.334564510833273,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554385144362394,0.508837586583555,-0.339518233273138,-0.334564510833273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68
1,-0.525898107489909,0.114120654613033,1.0257146218962,1.11392303365518,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.525898107489909,0.114120654613033,1.0257146218962,1.11392303365518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69
1,1.37353150045947,0.121872951694056,1.41891978801077,0.504714662884555,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37353150045947,0.121872951694056,1.41891978801077,0.504714662884555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,70
1,0.0171813787720075,-0.15748870881515,-0.259736947043997,-0.605007114556993,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171813787720075,-0.15748870881515,-0.259736947043997,-0.605007114556993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,73
1,-0.52774653636503,0.341435084582612,-0.0808327880861477,0.995322712995383,-0.235455534480114,0.163132676889507,0.0640989528113896,0.13265180225327,0.230876161915888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52774653636503,0.341435084582612,-0.0808327880861477,0.995322712995383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75
1,0.180860292044181,0.504171720062265,-0.911000013054922,0.493664777852207,-0.138630437669059,0.237462165893426,-0.0197743808043633,0.473422488826187,-0.959958778492377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180860292044181,0.504171720062265,-0.911000013054922,0.493664777852207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.631972775820864,0.81382623904551,0.299771903421879,0.165093464771445,-0.138630437669059,0.237462165893426,-0.0197743808043633,0.473422488826187,-0.959958778492377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.631972775820864,0.81382623904551,0.299771903421879,0.165093464771445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1,0.75192411659439,0.611946033951852,-0.440560523139597,-0.345134603914732,-0.138630437669059,0.237462165893426,-0.0197743808043633,0.473422488826187,-0.959958778492377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75192411659439,0.611946033951852,-0.440560523139597,-0.345134603914732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1,1.05695794782221,-0.0935297684489017,-0.19581294308122,0.627967145885021,-0.138630437669059,0.237462165893426,-0.0197743808043633,0.473422488826187,-0.959958778492377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05695794782221,-0.0935297684489017,-0.19581294308122,0.627967145885021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
1,0.589809943777126,-0.704094962425694,0.44560595147776,-0.333451770550274,-0.138630437669059,0.237462165893426,-0.0197743808043633,0.473422488826187,-0.959958778492377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589809943777126,-0.704094962425694,0.44560595147776,-0.333451770550274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
